Unnamed: 0,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre
1650,11/23/2005,The Libertine,22000000.0,4835065.0,9448623.0,Other,R,Drama
1651,10/8/2010,Stone,22000000.0,1810078.0,4065020.0,Other,R,Drama
1652,3/3/2006,Joyeux Noël,22000000.0,1054361.0,23134075.0,Other,PG-13,Drama
1653,6/24/1977,Sorcerer,21600000.0,12000000.0,12005968.0,Paramount Pictures,PG,Adventure
1654,7/27/2007,Molière,21600000.0,635733.0,791154.0,Other,PG-13,Comedy
1655,10/5/2007,Michael Clayton,21500000.0,49033882.0,92987651.0,Warner Bros.,R,Drama
1656,12/20/1996,My Fellow Americans,21500000.0,22331846.0,22331846.0,Warner Bros.,PG-13,Comedy
1657,11/16/2012,Silver Linings Playbook,21000000.0,132092958.0,236412453.0,Other,R,Drama
1658,4/6/2018,Blockers,21000000.0,59839515.0,93442495.0,Universal,R,Comedy
1659,6/30/1999,"South Park: Bigger, Longer & Uncut",21000000.0,52037603.0,52037603.0,Paramount Pictures,R,Comedy
1660,6/18/1982,Firefox,21000000.0,45785720.0,45785720.0,Warner Bros.,PG,Action
1661,3/19/1993,Teenage Mutant Ninja Turtles III,21000000.0,42273609.0,42273609.0,Other,PG,Adventure
1662,9/14/2001,Hardball,21000000.0,40222729.0,43728560.0,Paramount Pictures,PG-13,Drama
1663,11/5/2010,For Colored Girls,21000000.0,37729698.0,38017873.0,Lionsgate,R,Drama
1664,1/5/2007,Freedom Writers,21000000.0,36605602.0,43632609.0,Paramount Pictures,PG-13,Drama
1665,10/11/2002,The Transporter,21000000.0,25296447.0,43928932.0,20th Century Fox,PG-13,Action
1666,3/14/2008,Never Back Down,21000000.0,24850922.0,39319801.0,Other,PG-13,Action
1667,3/12/1999,The Rage: Carrie 2,21000000.0,17760244.0,17760244.0,MGM,R,Horror
1668,8/1/2008,Swing Vote,21000000.0,16289867.0,17589867.0,Walt Disney,PG-13,Comedy
1669,6/5/2009,Away We Go,21000000.0,9451946.0,10108016.0,Other,R,Comedy
1670,9/27/2002,Moonlight Mile,21000000.0,6830957.0,6830957.0,Walt Disney,PG-13,Drama
1671,5/6/2011,The Beaver,21000000.0,970816.0,5046038.0,Other,PG-13,Comedy
1672,2/24/2017,Bitter Harvest,21000000.0,557241.0,606162.0,Other,R,Drama
1673,7/23/1982,The Best Little Whorehouse in Texas,20500000.0,69701637.0,69701637.0,Universal,R,Comedy
1674,8/11/2006,Pulse,20500000.0,20264436.0,30241435.0,Other,R,Horror
1675,6/12/1981,Raiders of the Lost Ark,20000000.0,225686079.0,367452079.0,Paramount Pictures,PG,Adventure
1676,11/20/1992,Home Alone 2: Lost in New York,20000000.0,173585516.0,358994850.0,20th Century Fox,PG,Adventure
1678,5/20/1987,Beverly Hills Cop II,20000000.0,153665036.0,276665036.0,Paramount Pictures,R,Action
1679,7/19/2013,The Conjuring,20000000.0,137400141.0,318000141.0,Warner Bros.,R,Horror
1680,3/7/2003,Bringing Down the House,20000000.0,132675402.0,164675402.0,Walt Disney,PG-13,Comedy
1681,11/17/2017,Wonder,20000000.0,132422809.0,305051118.0,Lionsgate,PG,Drama
1682,2/14/1992,Wayne's World,20000000.0,121697323.0,183097323.0,Paramount Pictures,PG-13,Comedy
1683,10/15/2010,Jackass 3D,20000000.0,117229692.0,171685793.0,Paramount Pictures,R,Comedy
1684,7/29/2016,Bad Moms,20000000.0,113257297.0,180999077.0,Other,R,Comedy
1685,6/16/1978,Jaws 2,20000000.0,102922376.0,208900376.0,Universal,PG,Horror
1686,10/3/2008,Beverly Hills Chihuahua,20000000.0,94514402.0,154218168.0,Walt Disney,PG,Adventure
1687,7/2/2014,Tammy,20000000.0,84525432.0,96407655.0,Warner Bros.,R,Comedy
1688,11/16/2011,The Descendants,20000000.0,82624961.0,175507800.0,Other,R,Drama
1689,10/3/2003,School of Rock,20000000.0,81261177.0,131944672.0,Paramount Pictures,PG-13,Comedy
1690,7/16/1993,Free Willy,20000000.0,77698625.0,153698625.0,Warner Bros.,PG,Adventure
1691,8/18/1995,Mortal Kombat,20000000.0,70433227.0,122133227.0,Other,PG-13,Action
1692,6/23/2004,White Chicks,20000000.0,69148997.0,111448997.0,Sony Pictures,PG-13,Comedy
1693,4/18/2003,Holes,20000000.0,67383924.0,71232214.0,Walt Disney,PG,Drama
1694,3/31/2010,The Last Song,20000000.0,62950384.0,92678948.0,Walt Disney,PG,Drama
1695,4/2/2010,Why Did I Get Married Too?,20000000.0,60095852.0,60831067.0,Lionsgate,PG-13,Drama
1696,10/23/1998,La vita è bella,20000000.0,57598247.0,229385361.0,Miramax,PG-13,Drama
1697,10/18/2013,12 Years a Slave,20000000.0,56671993.0,181025343.0,Other,R,Drama
1698,12/13/2002,Drumline,20000000.0,56398162.0,56398162.0,20th Century Fox,PG-13,Comedy
1699,6/3/2016,Me Before You,20000000.0,56245075.0,208314186.0,Warner Bros.,PG-13,Drama
1700,4/15/2016,Barbershop: The Next Cut,20000000.0,54030051.0,54404202.0,Warner Bros.,PG-13,Comedy
1701,12/7/1990,Edward Scissorhands,20000000.0,53976987.0,53976987.0,20th Century Fox,PG-13,Comedy
1702,1/9/2015,Selma,20000000.0,52076908.0,66776576.0,Paramount Pictures,PG-13,Drama
1703,2/17/2006,Date Movie,20000000.0,48548426.0,85146165.0,20th Century Fox,PG-13,Comedy
1704,2/15/2002,Peter Pan: Return to Neverland,20000000.0,48430258.0,109862682.0,Walt Disney,G,Adventure
1705,2/14/2003,The Jungle Book 2,20000000.0,47901582.0,140122225.0,Walt Disney,G,Adventure
1706,2/4/2005,Boogeyman,20000000.0,46752382.0,67192859.0,Sony Pictures,PG-13,Horror
1707,2/11/2000,The Tigger Movie,20000000.0,45542421.0,96147688.0,Walt Disney,G,Adventure
1708,11/6/2015,Spotlight,20000000.0,45055776.0,92108847.0,Other,R,Drama
1709,6/26/2015,Max,20000000.0,42656255.0,43658157.0,Warner Bros.,PG,Adventure
1710,3/21/2008,Meet the Browns,20000000.0,41975388.0,41975388.0,Lionsgate,PG-13,Comedy
1711,7/24/2009,Orphan,20000000.0,41596251.0,78769428.0,Warner Bros.,R,Drama
1712,11/17/2017,The Star,20000000.0,40847995.0,62758010.0,Sony Pictures,PG,Adventure
1713,1/26/2007,Epic Movie,20000000.0,39739367.0,86858578.0,20th Century Fox,PG-13,Comedy
1714,10/13/2006,The Grudge 2,20000000.0,39143839.0,70743839.0,Sony Pictures,PG-13,Horror
1716,8/14/1998,How Stella Got Her Groove Back,20000000.0,37672944.0,37672944.0,20th Century Fox,R,Drama
1717,7/19/1991,Bill & Ted's Bogus Journey,20000000.0,37537675.0,37537675.0,Other,PG,Adventure
1718,10/13/2006,Man of the Year,20000000.0,37442180.0,41342180.0,Universal,PG-13,Comedy
1719,2/19/2016,Risen,20000000.0,36880033.0,46255763.0,Sony Pictures,PG-13,Drama
1720,8/18/2010,Vampires Suck,20000000.0,36661504.0,81424988.0,20th Century Fox,PG-13,Comedy
1721,3/21/1997,Selena,20000000.0,35450113.0,35450113.0,Warner Bros.,PG,Drama
1722,11/4/2011,A Very Harold & Kumar 3D Christmas,20000000.0,35061031.0,36265745.0,Warner Bros.,R,Comedy
1723,1/4/2013,Texas Chainsaw 3D,20000000.0,34341945.0,47666013.0,Lionsgate,R,Horror
1724,10/27/2006,Babel,20000000.0,34302837.0,132121212.0,Other,R,Drama
1725,9/19/2014,This is Where I Leave You,20000000.0,34296320.0,41296320.0,Warner Bros.,R,Comedy
1726,12/12/2008,Doubt,20000000.0,33446470.0,53191101.0,Miramax,PG-13,Drama
1727,10/15/2004,Team America: World Police,20000000.0,32774834.0,50948811.0,Paramount Pictures,R,Comedy
1728,4/12/2013,Scary Movie V,20000000.0,32015787.0,78613981.0,Other,PG-13,Comedy
1729,11/26/2008,Milk,20000000.0,31841299.0,57293371.0,Other,R,Drama
1730,10/25/2002,Ghost Ship,20000000.0,30113491.0,68349884.0,Warner Bros.,R,Horror
1731,1/8/2010,Daybreakers,20000000.0,30101577.0,51445503.0,Lionsgate,R,Horror
1732,3/31/2000,High Fidelity,20000000.0,27277055.0,47881663.0,Walt Disney,R,Comedy
1733,4/28/2006,Stick It,20000000.0,26910736.0,30399714.0,Walt Disney,PG-13,Comedy
1734,1/4/2008,One Missed Call,20000000.0,26890041.0,44513466.0,Warner Bros.,PG-13,Horror
1735,1/12/1996,Eye for an Eye,20000000.0,26792700.0,26792700.0,Paramount Pictures,R,Drama
1736,8/23/2013,The World's End,20000000.0,26004851.0,47508505.0,Other,R,Comedy
1737,1/19/1996,From Dusk Till Dawn,20000000.0,25728961.0,25732986.0,Other,R,Horror
1738,9/24/2010,You Again,20000000.0,25702053.0,32838945.0,Walt Disney,PG,Comedy
1739,9/17/2010,Alpha and Omega 3D,20000000.0,25107267.0,48958353.0,Lionsgate,PG,Adventure
1740,3/24/2006,Stay Alive,20000000.0,23086480.0,23187506.0,Walt Disney,PG-13,Horror
1741,10/7/2005,2 For the Money,20000000.0,22991379.0,30491379.0,Universal,R,Drama
1742,8/21/2009,Shorts,20000000.0,20919166.0,29870801.0,Warner Bros.,PG,Adventure
1743,10/30/1998,Vampires,20000000.0,20268825.0,20268825.0,Sony Pictures,R,Horror
1744,8/13/2004,Yu-Gi-Oh,20000000.0,19762690.0,28762690.0,Warner Bros.,PG,Adventure
1745,3/23/2007,Reign Over Me,20000000.0,19661987.0,20081987.0,Sony Pictures,R,Drama
1746,9/19/2008,My Best Friend's Girl,20000000.0,19219250.0,34787111.0,Lionsgate,R,Comedy
1747,5/11/2007,Georgia Rule,20000000.0,18882880.0,20819601.0,Universal,R,Drama
1750,9/21/2007,Into the Wild,20000000.0,18354356.0,56822960.0,Other,R,Drama
1751,9/11/1998,Simon Birch,20000000.0,18253415.0,18310591.0,Walt Disney,PG,Drama
1752,2/11/2005,Pooh's Heffalump Movie,20000000.0,18098433.0,55686944.0,Walt Disney,G,Adventure
1753,9/29/2006,School for Scoundrels,20000000.0,17807569.0,17807569.0,MGM,PG-13,Comedy
1754,10/26/2012,Silent Hill: Revelation 3D,20000000.0,17530219.0,55975672.0,Other,R,Horror
1755,11/3/1995,Home for the Holidays,20000000.0,17468887.0,22119269.0,Paramount Pictures,PG-13,Comedy
1756,3/31/2017,The Zookeeper’s Wife,20000000.0,17445186.0,24521550.0,Other,PG-13,Drama
1757,2/20/2009,Fired Up,20000000.0,17231291.0,18608570.0,Sony Pictures,PG-13,Comedy
1758,4/8/2005,Kung Fu Hustle,20000000.0,17104669.0,102034104.0,Other,R,Action
1759,7/26/2002,The Country Bears,20000000.0,16988996.0,16988996.0,Walt Disney,G,Adventure
1760,3/16/2007,Dead Silence,20000000.0,16574590.0,20614661.0,Universal,R,Horror
1761,11/21/2003,21 Grams,20000000.0,16248701.0,59667625.0,Other,R,Drama
1762,12/14/2007,The Kite Runner,20000000.0,15800078.0,74180745.0,Other,PG-13,Drama
1763,2/15/1965,The Greatest Story Ever Told,20000000.0,15473333.0,15473333.0,MGM,G,Drama
1764,3/6/1998,Twilight,20000000.0,15055091.0,15055091.0,Paramount Pictures,R,Drama
1765,8/29/2008,Disaster Movie,20000000.0,14190901.0,36720752.0,Lionsgate,PG-13,Comedy
1766,11/14/1997,The Man Who Knew Too Little,20000000.0,13801755.0,13801755.0,Warner Bros.,PG,Comedy
1767,10/30/2015,Burnt,20000000.0,13651946.0,36780895.0,Other,R,Comedy
1768,4/30/2004,Envy,20000000.0,13548322.0,14566246.0,Other,PG-13,Comedy
1769,10/13/2006,One Night with the King,20000000.0,13395961.0,13725032.0,Other,PG,Drama
1770,10/21/1994,Bullets Over Broadway,20000000.0,13383747.0,13383747.0,Miramax,R,Comedy
1771,11/22/2002,The Quiet American,20000000.0,12987647.0,26348203.0,Miramax,R,Drama
1772,9/2/2016,The Light Between Oceans,20000000.0,12545979.0,21748977.0,Walt Disney,PG-13,Drama
1773,10/28/2005,The Weather Man,20000000.0,12482775.0,15466961.0,Paramount Pictures,R,Drama
1774,8/23/2002,Undisputed,20000000.0,12398628.0,12398628.0,Miramax,R,Drama
1775,3/27/2009,12 Rounds,20000000.0,12234694.0,17306648.0,20th Century Fox,PG-13,Action
1776,5/6/1994,3 Ninjas Kick Back,20000000.0,11744960.0,11744960.0,Walt Disney,PG,Action
1777,2/22/2008,Be Kind Rewind,20000000.0,11175164.0,30894247.0,Other,PG-13,Comedy
1778,12/9/2005,Mrs. Henderson Presents,20000000.0,11036366.0,27836366.0,Other,R,Comedy
1779,12/15/1989,We're No Angels,20000000.0,10555348.0,10555348.0,Paramount Pictures,PG-13,Comedy
1780,8/31/2007,Death Sentence,20000000.0,9534258.0,16907831.0,20th Century Fox,R,Action
1781,6/3/2016,Popstar: Never Stop Never Stopping,20000000.0,9496130.0,9537120.0,Universal,R,Comedy
1782,10/27/2017,Thank You for Your Service,20000000.0,9479390.0,9985316.0,Universal,R,Drama
1783,12/4/2009,Everybody's Fine,20000000.0,9208876.0,9208876.0,Miramax,PG-13,Drama
1784,8/27/2004,Superbabies: Baby Geniuses 2,20000000.0,9109322.0,9355369.0,Sony Pictures,PG,Adventure
1785,9/20/2013,Battle of the Year,20000000.0,8888355.0,16723377.0,Sony Pictures,PG-13,Drama
1786,4/29/2016,Ratchet and Clank,20000000.0,8813410.0,12769469.0,Other,PG,Adventure
1787,8/17/2007,Death at a Funeral,20000000.0,8580428.0,46790428.0,MGM,R,Comedy
1788,9/9/2005,The Man,20000000.0,8330720.0,10393696.0,Other,PG-13,Comedy
1789,1/5/2007,Code Name: The Cleaner,20000000.0,8135024.0,8135024.0,Other,PG-13,Comedy
1790,12/12/2014,Inherent Vice,20000000.0,8110975.0,14772346.0,Warner Bros.,R,Drama
1791,4/16/2004,Connie & Carla,20000000.0,8047525.0,8047525.0,Universal,PG-13,Comedy
1792,10/11/2013,Machete Kills,20000000.0,8008161.0,18273009.0,Other,R,Action
1793,2/24/2006,Doogal,20000000.0,7578946.0,28058652.0,Other,G,Adventure
1794,9/16/2005,Proof,20000000.0,7535331.0,8284331.0,Miramax,PG-13,Drama
1796,3/14/2003,Willard,20000000.0,6882696.0,6882696.0,Other,PG-13,Horror
1797,2/1/2008,Strange Wilderness,20000000.0,6575282.0,6947084.0,Other,R,Comedy
1798,4/24/2015,Little Boy,20000000.0,6485961.0,17768390.0,Other,PG-13,Drama
1799,10/26/2012,Chasing Mavericks,20000000.0,6002756.0,8300821.0,20th Century Fox,PG,Drama
1800,12/31/2014,A Most Violent Year,20000000.0,5749134.0,8398291.0,Other,R,Drama
1801,11/23/2011,A Dangerous Method,20000000.0,5702083.0,14807531.0,Other,R,Drama
1802,8/14/2009,Bandslam,20000000.0,5210988.0,12967829.0,Other,PG,Comedy
1803,1/28/2005,Alone in the Dark,20000000.0,5178569.0,8178569.0,Lionsgate,R,Horror
1804,10/29/2004,Birth,20000000.0,5005899.0,14603001.0,Other,R,Drama
1805,8/26/2016,Hands of Stone,20000000.0,4712792.0,5032013.0,Other,R,Drama
1806,10/3/2008,Flash of Genius,20000000.0,4442377.0,4504111.0,Universal,PG-13,Drama
1807,11/21/2007,I’m Not There,20000000.0,4017609.0,12397613.0,Other,R,Drama
1808,10/24/2008,"Synecdoche, New York",20000000.0,3083538.0,4383538.0,Other,R,Drama
1810,10/29/1999,Mononoke-hime,20000000.0,2374107.0,150350000.0,Miramax,PG-13,Action
1811,3/19/2004,Bon Voyage,20000000.0,2353728.0,8361736.0,Sony Pictures,PG-13,Comedy
1813,8/22/2003,Marci X,20000000.0,1646664.0,1646664.0,Paramount Pictures,R,Comedy
1814,12/6/2002,Equilibrium,20000000.0,1190018.0,5345869.0,Other,R,Action
1816,5/23/2008,The Children of Huang Shi,20000000.0,1031872.0,8221700.0,Other,R,Drama
1817,10/20/2000,The Yards,20000000.0,882710.0,2282710.0,Miramax,R,Drama
1818,8/6/2010,Middle Men,20000000.0,754301.0,754301.0,Other,R,Comedy
1819,12/3/2010,All Good Things,20000000.0,582024.0,873617.0,Other,R,Drama
1820,11/13/2015,By the Sea,20000000.0,538460.0,3727746.0,Universal,R,Drama
1821,3/18/2005,Steamboy,20000000.0,468867.0,10468867.0,Sony Pictures,PG-13,Action
1822,4/22/2005,The Game of Their Lives,20000000.0,375474.0,375474.0,Other,PG,Drama
1823,12/10/2010,The Tempest,20000000.0,277943.0,277943.0,Miramax,PG-13,Drama
1824,3/7/2008,長江七號 (CJ7),20000000.0,206678.0,47300771.0,Other,PG,Adventure
1825,9/18/2009,The Burning Plain,20000000.0,200730.0,1167092.0,Other,R,Drama
1826,3/31/2004,The Touch,20000000.0,0.0,5918742.0,Miramax,PG-13,Adventure
1829,12/1/2017,The Shape of Water,19500000.0,63859435.0,189258193.0,Other,R,Drama
1830,11/23/2012,De rouille et d’os,19500000.0,2061449.0,29393634.0,Other,R,Drama
1831,12/20/2006,The Painted Veil,19400000.0,8060487.0,15118795.0,Other,PG-13,Drama
1832,7/29/2011,The Devil's Double,19100000.0,1361512.0,5965646.0,Lionsgate,R,Drama
1833,7/3/1985,Back to the Future,19000000.0,212259762.0,385524862.0,Universal,PG,Adventure
1834,7/7/2000,Scary Movie,19000000.0,157019771.0,277200000.0,Other,R,Comedy
1835,6/24/2011,Bad Teacher,19000000.0,100292856.0,215448997.0,Sony Pictures,R,Comedy
1836,8/12/2016,Sausage Party,19000000.0,97670358.0,141354394.0,Sony Pictures,R,Comedy
1837,9/11/2009,I Can Do Bad All By Myself,19000000.0,51733921.0,51733921.0,Lionsgate,PG-13,Comedy
1838,5/23/1980,The Shining,19000000.0,44017374.0,44728227.0,Warner Bros.,R,Horror
1839,10/26/2001,Thirteen Ghosts,19000000.0,41867960.0,68467960.0,Warner Bros.,R,Horror
1840,10/29/1999,House on Haunted Hill,19000000.0,40846082.0,65090541.0,Warner Bros.,R,Horror
1841,1/16/2009,Notorious,19000000.0,36843682.0,44972183.0,Other,R,Drama
1842,11/8/2013,The Book Thief,19000000.0,21488481.0,76086711.0,20th Century Fox,PG-13,Drama
1843,10/19/2007,"Gone, Baby, Gone",19000000.0,20300218.0,34352162.0,Miramax,R,Drama
1845,9/20/2002,Sen to Chihiro no Kamikakushi,19000000.0,10049886.0,274949886.0,Walt Disney,PG,Adventure
1846,10/17/2008,Sex Drive,19000000.0,8402485.0,10412485.0,Other,R,Comedy
1847,1/9/1998,Firestorm,19000000.0,8123860.0,8123860.0,20th Century Fox,R,Action
1848,3/4/2011,Take Me Home Tonight,19000000.0,6928068.0,7576604.0,Other,R,Comedy
1849,9/28/2012,Won't Back Down,19000000.0,5310554.0,5745503.0,20th Century Fox,PG,Drama
1850,6/1/2018,Action Point,19000000.0,5059608.0,5103675.0,Paramount Pictures,R,Comedy
1851,8/16/1996,Kansas City,19000000.0,1353824.0,1353824.0,Other,R,Drama
1852,6/24/2005,George A. Romero's Land of the Dead,18975000.0,20700082.0,47751015.0,Universal,R,Horror
1853,12/6/2002,Adaptation,18500000.0,22498520.0,32531759.0,Sony Pictures,R,Comedy
1854,10/2/2009,The Invention of Lying,18500000.0,18451251.0,32679264.0,Warner Bros.,PG-13,Comedy
1855,5/22/1998,Fear and Loathing in Las Vegas,18500000.0,10680275.0,13711903.0,Universal,R,Comedy
1857,11/3/2006,Borat,18000000.0,128505958.0,261443242.0,20th Century Fox,R,Comedy
1858,7/29/1994,The Mask,18000000.0,119920129.0,351620129.0,Other,PG-13,Comedy
1859,6/3/1988,Big,18000000.0,114968774.0,151668774.0,20th Century Fox,PG,Comedy
1860,7/13/2001,Legally Blonde,18000000.0,96493426.0,141809235.0,MGM,PG-13,Comedy
1861,4/30/2004,Mean Girls,18000000.0,86047227.0,130953026.0,Paramount Pictures,PG-13,Comedy
1862,6/1/1984,Star Trek III: The Search for Spock,18000000.0,76471046.0,87000000.0,Paramount Pictures,PG,Adventure
1863,9/9/2005,The Exorcism of Emily Rose,18000000.0,75072454.0,144529078.0,Sony Pictures,PG-13,Horror
1864,12/10/1999,Deuce Bigalow: Male Gigolo,18000000.0,65535067.0,92935067.0,Walt Disney,R,Comedy
1865,1/1/2004,Barbershop 2: Back in Business,18000000.0,65070412.0,65842412.0,MGM,PG-13,Comedy
1866,12/16/2005,The Family Stone,18000000.0,60062868.0,92357499.0,20th Century Fox,PG-13,Comedy
1867,6/12/1987,Predator,18000000.0,59735548.0,98267558.0,20th Century Fox,R,Action
1868,3/25/2016,My Big Fat Greek Wedding 2,18000000.0,59689605.0,92057814.0,Universal,PG-13,Comedy
1869,3/25/2011,Diary of a Wimpy Kid: Rodrick Rules,18000000.0,52698535.0,73695194.0,20th Century Fox,PG,Adventure
1870,9/19/1984,Amadeus,18000000.0,51973029.0,51973029.0,Warner Bros.,R,Drama
1871,4/11/2008,Prom Night,18000000.0,43869350.0,57193655.0,Sony Pictures,PG-13,Horror
1872,4/8/2011,Soul Surfer,18000000.0,43853424.0,47158652.0,Sony Pictures,PG,Drama
1873,9/26/2003,Under the Tuscan Sun,18000000.0,43601508.0,57490024.0,Walt Disney,PG-13,Comedy
1874,10/10/1986,Peggy Sue Got Married,18000000.0,41382841.0,41382841.0,Other,PG-13,Comedy
1876,1/11/2002,Orange County,18000000.0,41059716.0,43308707.0,Paramount Pictures,PG-13,Comedy
1877,7/26/2013,Blue Jasmine,18000000.0,33404871.0,102912961.0,Other,PG-13,Comedy
1878,4/28/2006,United 93,18000000.0,31567134.0,77635035.0,Universal,R,Drama
1879,12/5/2003,Honey,18000000.0,30272254.0,62646763.0,Universal,PG-13,Drama
1880,5/24/1996,Spy Hard,18000000.0,26936265.0,26936265.0,Walt Disney,PG-13,Comedy
1881,8/7/2015,Ricki and the Flash,18000000.0,26839498.0,41166033.0,Sony Pictures,PG-13,Drama
1882,12/13/1989,Glory,18000000.0,26593580.0,26593580.0,Sony Pictures,R,Action
1884,11/13/2015,Love the Coopers,18000000.0,26302731.0,42227490.0,Other,PG-13,Comedy
1886,4/10/2009,Observe and Report,18000000.0,24007324.0,27148898.0,Warner Bros.,R,Comedy
1887,9/18/2009,Love Happens,18000000.0,22965110.0,36133014.0,Universal,PG-13,Drama
1888,12/4/1985,Young Sherlock Holmes,18000000.0,19739000.0,19739000.0,Paramount Pictures,PG-13,Adventure
1889,11/5/2010,127 Hours,18000000.0,18335230.0,60217171.0,Other,R,Drama
1890,5/19/2000,Small Time Crooks,18000000.0,17266359.0,29934477.0,Other,PG,Comedy
1891,5/12/2000,Center Stage,18000000.0,17200925.0,21361109.0,Sony Pictures,PG-13,Drama
1892,1/15/2016,Norm of the North,18000000.0,17062499.0,30535660.0,Lionsgate,PG,Adventure
1893,2/6/2004,Catch That Kid,18000000.0,16703799.0,16959614.0,20th Century Fox,PG,Adventure
1894,8/16/2013,Jobs,18000000.0,16131410.0,43402515.0,Other,PG-13,Drama
1895,10/26/2001,Life as a House,18000000.0,15652637.0,23889158.0,Other,R,Drama
1896,1/8/2010,Youth in Revolt,18000000.0,15285588.0,19685588.0,Other,R,Comedy
1898,7/10/2009,"I Love You, Beth Cooper",18000000.0,14800725.0,16382538.0,20th Century Fox,PG-13,Comedy
1899,1/31/2014,Labor Day,18000000.0,13371528.0,14189810.0,Paramount Pictures,PG-13,Drama
1900,9/26/1997,The Ice Storm,18000000.0,8038061.0,16011975.0,Other,R,Drama
1901,10/15/2004,Being Julia,18000000.0,7739049.0,14488705.0,Sony Pictures,R,Drama
1904,1/15/2010,The Last Station,18000000.0,6617867.0,15696146.0,Other,R,Drama
1906,9/30/1994,Ed Wood,18000000.0,5828466.0,5828466.0,Walt Disney,R,Comedy
1907,6/6/2008,Mongol,18000000.0,5705761.0,27147349.0,Other,R,Drama
